abbr	state	fips	year	bowen	ncslstaff	firmreport	noexpire	dyads	clients	lobbyists	definitions	prohibitions	reports	initiativestate	foldedranney6yr	termlimit	genexp	defpro	defrep	lnexp	bowen000	clients000	dyads000	lobbyists000
"AL"	"Alabama"	1	1986	318.4661	200	0	0				2	1	4	0.0	0.373547	0.0	5800000.0	2	8.0	15.5734	0.3184661			
"AL"	"Alabama"	1	1987	318.4661	200	0	0				2	1	4	0.0	0.329455	0.0	5800000.0	2	8.0	15.5734	0.3184661			
"AL"	"Alabama"	1	1988	288.2352	339	0	0				2	1	4	0.0	0.285362	0.0	6300000.0	2	8.0	15.6561	0.2882352			
"AL"	"Alabama"	1	1989	288.2352	339	0	0	371	250	302	2	1	4	0.0	0.250287	0.0	6800000.0	2	8.0	15.7324	0.2882352	0.25	0.371	0.302
"AL"	"Alabama"	1	1990	284.1208	339	0	0				2	1	4	0.0	0.215212	0.0	7400000.0	2	8.0	15.817	0.2841208			
"AL"	"Alabama"	1	1991	284.1208	339	0	0				2	1	4	0.0	0.18269	0.0	8100000.0	2	8.0	15.9074	0.2841208			
"AL"	"Alabama"	1	1992	315.4202	339	0	0				2	1	3	0.0	0.14977	0.0	8800000.0	2	6.0	15.9903	0.3154202			
"AL"	"Alabama"	1	1993	315.4202	339	0	0				2	1	3	0.0	0.146417	0.0	9300000.0	2	6.0	16.0455	0.3154202			
"AL"	"Alabama"	1	1994	355.638	339	0	0				2	2	3	0.0	0.162706	0.0	9900000.0	4	6.0	16.108	0.355638			
"AL"	"Alabama"	1	1995	355.638	339	0	0				2	2	3	0.0	0.152916	0.0	1.0E7	4	6.0	16.1181	0.355638			
"AL"	"Alabama"	1	1996	312.5258	316	0	0	795	487	523	5	3	3	0.0	0.142729	0.0	1.1E7	15	15.0	16.2134	0.3125258	0.487	0.795	0.523
"AL"	"Alabama"	1	1997	312.5258	316	0	0				5	3	3	0.0	0.132685	0.0	1.2E7	15	15.0	16.3004	0.3125258			
"AL"	"Alabama"	1	1998	341.7913	316	0	0				5	3	3	0.0	0.121872	0.0	1.2E7	15	15.0	16.3004	0.3417913			
"AL"	"Alabama"	1	1999	341.7913	316	0	0				5	3	3	0.0	0.135753	0.0	1.3E7	15	15.0	16.3805	0.3417913			
"AL"	"Alabama"	1	2000	349.7103	316	0	0				5	3	2	0.0	0.129992	0.0	1.4E7	15	10.0	16.4546	0.3497103			
"AL"	"Alabama"	1	2001	349.7103	316	0	0				5	3	2	0.0	0.152029	0.0	1.5E7	15	10.0	16.5236	0.3497103			
"AL"	"Alabama"	1	2002	401.4251	316	0	0				5	3	2	0.0	0.175138	0.0	1.6E7	15	10.0	16.5881	0.4014252			
"AL"	"Alabama"	1	2003	401.4251	422	0	0				5	3	2	0.0	0.174903	0.0	1.7E7	15	10.0	16.6487	0.4014252			
"AL"	"Alabama"	1	2004	443.159	422	0	0				5	3	2	0.0	0.175438	0.0	1.8E7	15	10.0	16.7059	0.443159			
"AL"	"Alabama"	1	2005	443.159	422	0	0				5	3	2	0.0	0.151604	0.0	1.8E7	15	10.0	16.7059	0.443159			
"AL"	"Alabama"	1	2006	421.1189	422	0	0	1144	690	599	5	3	2	0.0	0.127444	0.0	1.9E7	15	10.0	16.76	0.4211189	0.69	1.144	0.599
"AL"	"Alabama"	1	2007	421.1189	422	0	0	1258	760	634	5	3	2	0.0	0.097492	0.0	2.1E7	15	10.0	16.86	0.4211189	0.76	1.258	0.634
"AL"	"Alabama"	1	2008	538.084	422	0	0	1334	768	667	5	3	2	0.0	0.065675	0.0	2.2E7	15	10.0	16.9065	0.538084	0.768	1.334	0.667
"AL"	"Alabama"	1	2009	538.084	467	0	0	1301	768	647	5	3	2	0.0	0.056568	0.0	2.3E7	15	10.0	16.951	0.538084	0.768	1.301	0.647
"AL"	"Alabama"	1	2010	534.7172	467	0	0	1187	712	618	5	3	3	0.0	0.047324	0.0	2.4E7	15	15.0	16.9936	0.5347172	0.712	1.187	0.618
"AL"	"Alabama"	1	2011	534.7172	467	0	0	1198	725	504	5	3	3	0.0	0.000071	0.0	2.4E7	15	15.0	16.9936	0.5347172	0.725	1.198	0.504
"AL"	"Alabama"	1	2012	534.7172	467	0	0	1238	756	551	5	3	3	0.0	0.04833	0.0	2.4E7	15	15.0	16.9936	0.5347172	0.756	1.238	0.551
"AL"	"Alabama"	1	2013	534.7172	467	0	0	1266	737	572	5	3	3	0.0	0.091348	0.0	2.5E7	15	15.0	17.0344	0.5347172	0.737	1.266	0.572
"AK"	"Alaska"	2	1986	1621.135	116	0	0	653	312	346	3	0	7	1.0	0.00066	0.0	3900000.0	0	21.0	15.1765	1.621135	0.312	0.653	0.346
"AK"	"Alaska"	2	1987	1621.135	116	0	0	483	344	316	3	0	7	1.0	0.00168	0.0	4000000.0	0	21.0	15.2018	1.621135	0.344	0.483	0.316
"AK"	"Alaska"	2	1988	1532.397	251	0	0	561	320	332	3	0	7	1.0	0.004019	0.0	3900000.0	0	21.0	15.1765	1.532398	0.32	0.561	0.332
"AK"	"Alaska"	2	1989	1532.397	251	0	0	563	303	344	3	0	7	1.0	0.005968	0.0	4100000.0	0	21.0	15.2265	1.532398	0.303	0.563	0.344
"AK"	"Alaska"	2	1990	1265.604	251	0	0	655	328	405	3	0	7	1.0	0.007916	0.0	4300000.0	0	21.0	15.2741	1.265604	0.328	0.655	0.405
"AK"	"Alaska"	2	1991	1265.604	251	0	0	549	343	321	3	0	7	1.0	0.010984	0.0	4500000.0	0	21.0	15.3196	1.265604	0.343	0.549	0.321
"AK"	"Alaska"	2	1992	1195.43	251	0	0	541	317	287	3	0	7	1.0	0.014051	0.0	4800000.0	0	21.0	15.3841	1.19543	0.317	0.541	0.287
"AK"	"Alaska"	2	1993	1195.43	251	0	0	506	326	270	3	0	7	1.0	0.014689	0.0	4900000.0	0	21.0	15.4047	1.19543	0.326	0.506	0.27
"AK"	"Alaska"	2	1994	1067.76	251	0	0	478	318	260	3	1	7	1.0	0.016424	0.0	5300000.0	3	21.0	15.4832	1.06776	0.318	0.478	0.26
"AK"	"Alaska"	2	1995	1067.76	251	0	0	510	319	272	3	1	7	1.0	0.008563	0.0	5000000.0	3	21.0	15.4249	1.06776	0.319	0.51	0.272
"AK"	"Alaska"	2	1996	1245.785	237	0	0	522	339	267	3	1	7	1.0	0.000701	0.0	5100000.0	3	21.0	15.4447	1.245785	0.339	0.522	0.267
"AK"	"Alaska"	2	1997	1245.785	237	0	0	514	335	266	3	1	7	1.0	0.015544	0.0	5200000.0	3	21.0	15.4642	1.245785	0.335	0.514	0.266
"AK"	"Alaska"	2	1998	1181.128	237	0	0	490	337	243	3	2	7	1.0	0.033872	0.0	5200000.0	6	21.0	15.4642	1.181128	0.337	0.49	0.243
"AK"	"Alaska"	2	1999	1181.128	237	0	0	494	340	218	3	2	7	1.0	0.04272	0.0	5600000.0	6	21.0	15.5383	1.181128	0.34	0.494	0.218
"AK"	"Alaska"	2	2000	1039.3	237	0	0	433	318	197	3	3	7	1.0	0.052665	0.0	6000000.0	9	21.0	15.6073	1.0393	0.318	0.433	0.197
"AK"	"Alaska"	2	2001	1039.3	237	0	0	459	318	219	3	3	7	1.0	0.051972	0.0	8400000.0	9	21.0	15.9437	1.0393	0.318	0.459	0.219
"AK"	"Alaska"	2	2002	1017.104	237	0	0	457	349	186	5	3	7	1.0	0.051279	0.0	6700000.0	15	35.0	15.7176	1.017104	0.349	0.457	0.186
"AK"	"Alaska"	2	2003	1017.104	307	0	0	537	379	217	5	3	7	1.0	0.075445	0.0	7100000.0	15	35.0	15.7756	1.017104	0.379	0.537	0.217
"AK"	"Alaska"	2	2004	970.7962	307	0	0				5	3	7	1.0	0.097527	0.0	6800000.0	15	35.0	15.7324	0.9707962			
"AK"	"Alaska"	2	2005	970.7962	307	0	0				5	3	7	1.0	0.124923	0.0	7100000.0	15	35.0	15.7756	0.9707962			
"AK"	"Alaska"	2	2006	1196.422	307	0	0	463	376	142	5	3	7	1.0	0.152319	0.0	7500000.0	15	35.0	15.8304	1.196422	0.376	0.463	0.142
"AK"	"Alaska"	2	2007	1196.422	307	0	0	517	406	178	5	3	7	1.0	0.179204	0.0	8300000.0	15	35.0	15.9318	1.196422	0.406	0.517	0.178
"AK"	"Alaska"	2	2008	1295.899	307	0	0	672	492	208	5	3	7	1.0	0.200881	0.0	9100000.0	15	35.0	16.0238	1.295899	0.492	0.672	0.208
"AK"	"Alaska"	2	2009	1295.899	325	0	0	422	347	129	5	3	7	1.0	0.169121	0.0	9900000.0	15	35.0	16.108	1.295899	0.347	0.422	0.129
"AK"	"Alaska"	2	2010	1493.441	325	0	0	448	373	135	5	3	7	1.0	0.13736	0.0	9700000.0	15	35.0	16.0876	1.493441	0.373	0.448	0.135
"AK"	"Alaska"	2	2011	1493.441	325	0	0	444	373	134	5	3	7	1.0	0.111615	0.0	1.0E7	15	35.0	16.1181	1.493441	0.373	0.444	0.134
"AK"	"Alaska"	2	2012	1611.368	325	0	0	477	394	131	5	3	7	1.0	0.083786	0.0	1.0E7	15	35.0	16.1181	1.611368	0.394	0.477	0.131
"AK"	"Alaska"	2	2013	1611.368	325	0	0	486	406	146	5	3	7	1.0	0.087718	0.0	1.1E7	15	35.0	16.2134	1.611368	0.406	0.486	0.146
"AZ"	"Arizona"	4	1986	371.4435	280	0	0				2	0	2	1.0	0.031477	0.0	4700000.0	0	4.0	15.3631	0.3714435			
"AZ"	"Arizona"	4	1987	371.4435	280	0	0				2	0	2	1.0	0.054723	0.0	5400000.0	0	4.0	15.5019	0.3714435			
"AZ"	"Arizona"	4	1988	436.3116	323	0	0				2	0	2	1.0	0.057136	0.0	5700000.0	0	4.0	15.556	0.4363115			
"AZ"	"Arizona"	4	1989	436.3116	323	0	0	5241	708	4077	2	0	2	1.0	0.060314	0.0	6500000.0	0	4.0	15.6873	0.4363115	0.708	5.241	4.077
"AZ"	"Arizona"	4	1990	452.3517	323	0	0				2	0	2	1.0	0.063491	0.0	7500000.0	0	4.0	15.8304	0.4523517			
"AZ"	"Arizona"	4	1991	452.3517	323	0	0				2	0	2	1.0	0.059743	0.0	7300000.0	0	4.0	15.8034	0.4523517			
"AZ"	"Arizona"	4	1992	554.0246	323	0	0				2	0	2	1.0	0.055995	0.0	8200000.0	0	4.0	15.9196	0.5540246			
"AZ"	"Arizona"	4	1993	554.0246	323	0	0				2	0	2	1.0	0.052541	0.0	8800000.0	0	4.0	15.9903	0.5540246			
"AZ"	"Arizona"	4	1994	489.549	323	0	0				2	0	2	1.0	0.069921	0.0	9500000.0	0	4.0	16.0668	0.489549			
"AZ"	"Arizona"	4	1995	489.549	323	0	0				2	0	2	1.0	0.096621	0.0	1.0E7	0	4.0	16.1181	0.489549			
"AZ"	"Arizona"	4	1996	564.6786	472	0	0				2	1	2	1.0	0.123321	0.0	1.1E7	2	4.0	16.2134	0.5646787			
"AZ"	"Arizona"	4	1997	564.6786	472	0	0				2	1	2	1.0	0.156252	0.0	1.1E7	2	4.0	16.2134	0.5646787			
"AZ"	"Arizona"	4	1998	573.5365	472	0	0				2	1	2	1.0	0.189183	0.0	1.2E7	2	4.0	16.3004	0.5735365			
"AZ"	"Arizona"	4	1999	573.5365	472	0	0				2	1	2	1.0	0.195091	0.0	1.3E7	2	4.0	16.3805	0.5735365			
"AZ"	"Arizona"	4	2000	641.2746	472	0	0				2	1	3	1.0	0.19961	1.0	1.5E7	2	6.0	16.5236	0.6412746			
"AZ"	"Arizona"	4	2001	641.2746	472	0	0				2	1	3	1.0	0.175365	1.0	1.6E7	2	6.0	16.5881	0.6412746			
"AZ"	"Arizona"	4	2002	622.4069	472	0	0				2	1	3	1.0	0.15112	1.0	1.7E7	2	6.0	16.6487	0.6224069			
"AZ"	"Arizona"	4	2003	622.4069	631	0	0				2	1	3	1.0	0.127606	1.0	1.8E7	2	6.0	16.7059	0.6224069			
"AZ"	"Arizona"	4	2004	509.2302	631	0	0				2	1	3	1.0	0.104092	1.0	2.0E7	2	6.0	16.8112	0.5092301			
"AZ"	"Arizona"	4	2005	509.2302	631	0	0				2	1	3	1.0	0.079128	1.0	2.2E7	2	6.0	16.9065	0.5092301			
"AZ"	"Arizona"	4	2006	551.0405	631	0	0	4819	1341	3449	2	1	3	1.0	0.056248	1.0	2.4E7	2	6.0	16.9936	0.5510405	1.341	4.819	3.449
"AZ"	"Arizona"	4	2007	551.0405	631	0	0	4888	1375	3487	2	1	3	1.0	0.045874	1.0	2.6E7	2	6.0	17.0736	0.5510405	1.375	4.888	3.487
"AZ"	"Arizona"	4	2008	881.7752	631	0	0	5283	1423	3716	2	1	3	1.0	0.0355	1.0	2.8E7	2	6.0	17.1477	0.8817752	1.423	5.283	3.716
"AZ"	"Arizona"	4	2009	881.7752	598	0	0	5156	1420	3599	2	1	3	1.0	0.049395	1.0	2.8E7	2	6.0	17.1477	0.8817752	1.42	5.156	3.599
"AZ"	"Arizona"	4	2010	630.7393	598	0	0	4986	1439	3512	2	1	3	1.0	0.06329	1.0	2.8E7	2	6.0	17.1477	0.6307393	1.439	4.986	3.512
"AZ"	"Arizona"	4	2011	630.7393	598	0	0	5064	1396	3581	2	1	3	1.0	0.092451	1.0	2.8E7	2	6.0	17.1477	0.6307393	1.396	5.064	3.581
"AZ"	"Arizona"	4	2012	484.7527	598	0	0	4946	1472	3461	2	1	3	1.0	0.120919	1.0	2.7E7	2	6.0	17.1113	0.4847527	1.472	4.946	3.461
"AZ"	"Arizona"	4	2013	484.7527	598	0	0	5060	1416	3585	2	1	3	1.0	0.152157	1.0	2.8E7	2	6.0	17.1477	0.4847527	1.416	5.06	3.585
"AR"	"Arkansas"	5	1986	124.5646	230	0	0				2	0	0	1.0	0.306983	0.0	3100000.0	0	0.0	14.9469	0.1245646			
"AR"	"Arkansas"	5	1987	124.5646	230	0	0				2	0	0	1.0	0.330005	0.0	3200000.0	0	0.0	14.9787	0.1245646			
"AR"	"Arkansas"	5	1988	213.0619	250	0	0				0	0	0	1.0	0.353026	0.0	3300000.0	0	0.0	15.0094	0.2130619			
"AR"	"Arkansas"	5	1989	213.0619	250	0	0	816	468	549	0	0	0	1.0	0.354363	0.0	3600000.0	0	0.0	15.0964	0.2130619	0.468	0.816	0.549
"AR"	"Arkansas"	5	1990	213.0619	250	0	0				6	0	6	1.0	0.355701	0.0	3900000.0	0	36.0	15.1765	0.2130619			
"AR"	"Arkansas"	5	1991	213.0619	250	0	0				6	0	6	1.0	0.353635	0.0	4300000.0	0	36.0	15.2741	0.2130619			
"AR"	"Arkansas"	5	1992	297.553	250	0	0				5	1	3	1.0	0.35153	0.0	5100000.0	5	15.0	15.4447	0.297553			
"AR"	"Arkansas"	5	1993	297.553	250	0	0	1049	523	538	5	1	3	1.0	0.347219	0.0	5600000.0	5	15.0	15.5383	0.297553	0.523	1.049	0.538
"AR"	"Arkansas"	5	1994	348.7209	250	0	0				5	1	3	1.0	0.342488	0.0	5600000.0	5	15.0	15.5383	0.3487209			
"AR"	"Arkansas"	5	1995	348.7209	250	0	0				5	1	3	1.0	0.336858	0.0	6100000.0	5	15.0	15.6238	0.3487209			
"AR"	"Arkansas"	5	1996	386.4703	292	0	0				5	1	3	1.0	0.310344	0.0	6500000.0	5	15.0	15.6873	0.3864703			
"AR"	"Arkansas"	5	1997	386.4703	292	0	0				5	1	3	1.0	0.286172	0.0	7100000.0	5	15.0	15.7756	0.3864703			
"AR"	"Arkansas"	5	1998	424.2972	292	0	0				5	1	3	1.0	0.260695	1.0	7600000.0	5	15.0	15.8437	0.4242972			
"AR"	"Arkansas"	5	1999	424.2972	292	0	0				5	1	3	1.0	0.225266	1.0	8400000.0	5	15.0	15.9437	0.4242972			
"AR"	"Arkansas"	5	2000	453.7793	292	0	0				5	0	4	1.0	0.190378	1.0	9000000.0	0	20.0	16.0127	0.4537793			
"AR"	"Arkansas"	5	2001	453.7793	292	0	0				5	0	4	1.0	0.152267	1.0	9800000.0	0	20.0	16.0979	0.4537793			
"AR"	"Arkansas"	5	2002	522.3831	292	0	0				5	0	4	1.0	0.13504	1.0	1.1E7	0	20.0	16.2134	0.5223831			
"AR"	"Arkansas"	5	2003	522.3831	339	0	0				5	0	4	1.0	0.121312	1.0	1.1E7	0	20.0	16.2134	0.5223831			
"AR"	"Arkansas"	5	2004	537.4399	339	0	0				5	0	4	1.0	0.108093	1.0	1.2E7	0	20.0	16.3004	0.5374399			
"AR"	"Arkansas"	5	2005	537.4399	339	0	0				5	0	4	1.0	0.10727	1.0	1.2E7	0	20.0	16.3004	0.5374399			
"AR"	"Arkansas"	5	2006	583.7116	339	0	0	1006	500	442	5	0	4	1.0	0.106327	1.0	1.3E7	0	20.0	16.3805	0.5837116	0.5	1.006	0.442
"AR"	"Arkansas"	5	2007	583.7116	339	0	0	1444	656	547	5	0	4	1.0	0.136965	1.0	1.4E7	0	20.0	16.4546	0.5837116	0.656	1.444	0.547
"AR"	"Arkansas"	5	2008	548.5504	339	0	0	1361	633	529	5	0	4	1.0	0.167603	1.0	1.4E7	0	20.0	16.4546	0.5485504	0.633	1.361	0.529
"AR"	"Arkansas"	5	2009	548.5504	405	0	0	1513	652	544	5	0	4	1.0	0.192814	1.0	1.5E7	0	20.0	16.5236	0.5485504	0.652	1.513	0.544
"AR"	"Arkansas"	5	2010	516.3906	405	0	0	1258	547	461	5	0	4	1.0	0.218859	1.0	1.6E7	0	20.0	16.5881	0.5163906	0.547	1.258	0.461
"AR"	"Arkansas"	5	2011	516.3906	405	0	0	1539	615	535	5	0	4	1.0	0.232312	1.0	1.7E7	0	20.0	16.6487	0.5163906	0.615	1.539	0.535
"AR"	"Arkansas"	5	2012	614.058	405	0	0	1531	614	554	5	0	4	1.0	0.245533	1.0	1.8E7	0	20.0	16.7059	0.614058	0.614	1.531	0.554
"AR"	"Arkansas"	5	2013	614.058	405	0	0	1618	625	442	5	0	4	1.0	0.201699	1.0	1.8E7	0	20.0	16.7059	0.614058	0.625	1.618	0.442
"CA"	"California"	6	1986	4334.887	1760	1	0				4	1	7	1.0	0.101158	0.0	5.1E7	4	28.0	17.7473	4.334887			
"CA"	"California"	6	1987	4334.887	1760	1	0				4	1	7	1.0	0.070596	0.0	5.5E7	4	28.0	17.8228	4.334887			
"CA"	"California"	6	1988	5056.843	2865	1	0				4	0	6	1.0	0.040033	0.0	6.0E7	0	24.0	17.9098	5.056843			
"CA"	"California"	6	1989	5056.843	2865	1	0	4274	2235	1826	4	0	6	1.0	0.034434	0.0	6.5E7	0	24.0	17.9899	5.056843	2.235	4.274	1.826
"CA"	"California"	6	1990	5247.145	2865	1	0				5	1	5	1.0	0.028168	0.0	7.0E7	5	25.0	18.064	5.247145			
"CA"	"California"	6	1991	5247.145	2865	1	0				5	1	5	1.0	0.029919	0.0	7.5E7	5	25.0	18.133	5.247145			
"CA"	"California"	6	1992	4880.378	2865	1	0				5	0	6	1.0	0.030784	0.0	8.4E7	0	30.0	18.2463	4.880378			
"CA"	"California"	6	1993	4880.378	2865	1	0				5	0	6	1.0	0.037299	0.0	8.9E7	0	30.0	18.3041	4.880378			
"CA"	"California"	6	1994	3858.116	2865	1	0				5	1	6	1.0	0.041296	0.0	9.1E7	5	30.0	18.3264	3.858116			
"CA"	"California"	6	1995	3858.116	2865	1	0				5	1	6	1.0	0.036536	0.0	9.4E7	5	30.0	18.3588	3.858116			
"CA"	"California"	6	1996	4053.204	2506	1	0				5	1	6	1.0	0.031775	1.0	9.9E7	5	30.0	18.4106	4.053205			
"CA"	"California"	6	1997	4053.204	2506	1	0				5	1	6	1.0	0.023558	1.0	1.0E8	5	30.0	18.4207	4.053205			
"CA"	"California"	6	1998	4250.283	2506	1	0				5	1	6	1.0	0.015983	1.0	1.1E8	5	30.0	18.516	4.250283			
"CA"	"California"	6	1999	4250.283	2506	1	0				5	1	6	1.0	0.041953	1.0	1.2E8	5	30.0	18.603	4.250283			
"CA"	"California"	6	2000	4610.932	2506	1	0				5	1	6	1.0	0.069828	1.0	1.3E8	5	30.0	18.683	4.610932			
"CA"	"California"	6	2001	4610.932	2506	1	0				5	1	6	1.0	0.108287	1.0	1.5E8	5	30.0	18.8262	4.610932			
"CA"	"California"	6	2002	5207.271	2506	1	0				5	1	6	1.0	0.146053	1.0	1.6E8	5	30.0	18.8907	5.207271			
"CA"	"California"	6	2003	5207.271	2334	1	0				5	1	6	1.0	0.175257	1.0	1.7E8	5	30.0	18.9513	5.207271			
"CA"	"California"	6	2004	5327.735	2334	1	0				4	1	7	1.0	0.183871	1.0	1.7E8	4	28.0	18.9513	5.327735			
"CA"	"California"	6	2005	5327.735	2334	1	0	7331	2143	779	4	1	7	1.0	0.159932	1.0	1.8E8	4	28.0	19.0085	5.327735	2.143	7.331	0.779
"CA"	"California"	6	2006	5321.999	2334	1	0	7331	2143	779	4	1	7	1.0	0.136605	1.0	1.9E8	4	28.0	19.0625	5.321999	2.143	7.331	0.779
"CA"	"California"	6	2007	5321.999	2334	1	0	9722	2293	553	4	1	7	1.0	0.105026	1.0	2.0E8	4	28.0	19.1138	5.321999	2.293	9.722	0.553
"CA"	"California"	6	2008	5420.934	2334	1	0	9722	2293	553	4	1	7	1.0	0.073931	1.0	2.1E8	4	28.0	19.1626	5.420934	2.293	9.722	0.553
"CA"	"California"	6	2009	5420.934	2067	1	0				4	1	7	1.0	0.050467	1.0	2.1E8	4	28.0	19.1626	5.420934			
"CA"	"California"	6	2010	5521.195	2067	1	0	9017	2082	848	4	1	7	1.0	0.047448	1.0	2.1E8	4	28.0	19.1626	5.521195	2.082	9.017	0.848
"CA"	"California"	6	2011	5521.195	2067	1	0	11680	3027	1871	4	1	7	1.0	0.07207	1.0	2.3E8	4	28.0	19.2536	5.521195	3.027	11.68	1.871
"CA"	"California"	6	2012	5132.154	2067	1	0	8718	2086	814	4	1	7	1.0	0.096693	1.0	2.2E8	4	28.0	19.2091	5.132154	2.086	8.718	0.814
"CA"	"California"	6	2013	5132.154	2067	1	0	12149	2959	1913	4	1	7	1.0	0.131385	1.0	2.3E8	4	28.0	19.2536	5.132154	2.959	12.149	1.913
"CO"	"Colorado"	8	1986	284.3519	173	0	0				4	0	5	1.0	0.035839	0.0	4400000.0	0	20.0	15.2971	0.2843519			
"CO"	"Colorado"	8	1987	284.3519	173	0	0				4	0	5	1.0	0.040778	0.0	4700000.0	0	20.0	15.3631	0.2843519			
"CO"	"Colorado"	8	1988	306.4707	189	0	0				4	0	5	1.0	0.045718	0.0	4900000.0	0	20.0	15.4047	0.3064707			
"CO"	"Colorado"	8	1989	306.4707	189	0	0	980	544	500	4	0	5	1.0	0.051681	0.0	5100000.0	0	20.0	15.4447	0.3064707	0.544	0.98	0.5
"CO"	"Colorado"	8	1990	328.3098	189	0	0				4	0	5	1.0	0.057643	0.0	5600000.0	0	20.0	15.5383	0.3283098			
"CO"	"Colorado"	8	1991	328.3098	189	0	0				4	0	5	1.0	0.0523	0.0	6100000.0	0	20.0	15.6238	0.3283098			
"CO"	"Colorado"	8	1992	353.7916	189	0	0				4	0	5	1.0	0.046956	0.0	6500000.0	0	20.0	15.6873	0.3537916			
"CO"	"Colorado"	8	1993	353.7916	189	0	0				4	0	5	1.0	0.033269	0.0	7500000.0	0	20.0	15.8304	0.3537916			
"CO"	"Colorado"	8	1994	343.5865	189	0	0				4	2	7	1.0	0.019582	0.0	7700000.0	8	28.0	15.8567	0.3435864			
"CO"	"Colorado"	8	1995	343.5865	189	0	0	764	504	395	4	2	7	1.0	0.014809	0.0	8400000.0	8	28.0	15.9437	0.3435864	0.504	0.764	0.395
"CO"	"Colorado"	8	1996	355.549	213	0	0	1003	705	404	4	2	7	1.0	0.010037	0.0	8800000.0	8	28.0	15.9903	0.355549	0.705	1.003	0.404
"CO"	"Colorado"	8	1997	355.549	213	0	0	810	556	413	4	2	7	1.0	0.010343	0.0	9400000.0	8	28.0	16.0562	0.355549	0.556	0.81	0.413
"CO"	"Colorado"	8	1998	382.9178	213	0	0	1039	739	481	4	2	7	1.0	0.010649	1.0	1.0E7	8	28.0	16.1181	0.3829179	0.739	1.039	0.481
"CO"	"Colorado"	8	1999	382.9178	213	0	0	1095	832	506	4	2	7	1.0	0.042373	1.0	1.2E7	8	28.0	16.3004	0.3829179	0.832	1.095	0.506
"CO"	"Colorado"	8	2000	395.4565	213	0	0	1245	864	537	4	2	7	1.0	0.074096	1.0	1.2E7	8	28.0	16.3004	0.3954565	0.864	1.245	0.537
"CO"	"Colorado"	8	2001	395.4565	213	0	0	1578	1071	591	4	2	7	1.0	0.07305	1.0	1.4E7	8	28.0	16.4546	0.3954565	1.071	1.578	0.591
"CO"	"Colorado"	8	2002	474.2156	213	0	0	1356	1012	477	4	2	7	1.0	0.072004	1.0	1.5E7	8	28.0	16.5236	0.4742156	1.012	1.356	0.477
"CO"	"Colorado"	8	2003	474.2156	209	0	0	1250	970	474	4	2	7	1.0	0.09787	1.0	1.5E7	8	28.0	16.5236	0.4742156	0.97	1.25	0.474
"CO"	"Colorado"	8	2004	448.169	209	0	0	1308	1034	479	4	2	7	1.0	0.123736	1.0	1.5E7	8	28.0	16.5236	0.448169	1.034	1.308	0.479
"CO"	"Colorado"	8	2005	448.169	209	0	0	1386	1093	493	4	2	7	1.0	0.099	1.0	1.6E7	8	28.0	16.5881	0.448169	1.093	1.386	0.493
"CO"	"Colorado"	8	2006	401.2498	209	0	0	1451	1136	499	4	2	7	1.0	0.074264	1.0	1.7E7	8	28.0	16.6487	0.4012498	1.136	1.451	0.499
"CO"	"Colorado"	8	2007	401.2498	209	0	0	1487	1164	500	4	2	7	1.0	0.040201	1.0	1.8E7	8	28.0	16.7059	0.4012498	1.164	1.487	0.5
"CO"	"Colorado"	8	2008	414.9963	209	0	0	1523	1187	483	4	2	7	1.0	0.005496	1.0	1.9E7	8	28.0	16.76	0.4149963	1.187	1.523	0.483
"CO"	"Colorado"	8	2009	414.9963	230	0	0	1602	1218	499	4	2	7	1.0	0.05722	1.0	2.0E7	8	28.0	16.8112	0.4149963	1.218	1.602	0.499
"CO"	"Colorado"	8	2010	439.9577	230	0	0	1531	1184	512	4	2	7	1.0	0.119935	1.0	2.1E7	8	28.0	16.86	0.4399577	1.184	1.531	0.512
"CO"	"Colorado"	8	2011	439.9577	230	0	0	1620	1287	511	4	2	7	1.0	0.140031	1.0	2.2E7	8	28.0	16.9065	0.4399577	1.287	1.62	0.511
"CO"	"Colorado"	8	2012	416.4618	230	0	0	1514	1254	515	4	2	7	1.0	0.160127	1.0	2.2E7	8	28.0	16.9065	0.4164618	1.254	1.514	0.515
"CO"	"Colorado"	8	2013	416.4618	230	0	0	1598	1304	534	4	2	7	1.0	0.166774	1.0	2.3E7	8	28.0	16.951	0.4164618	1.304	1.598	0.534
"CT"	"Connecticut"	9	1986	290.1862	225	0	0				5	2	4	0.0	0.111195	0.0	5400000.0	10	20.0	15.5019	0.2901862			
"CT"	"Connecticut"	9	1987	290.1862	225	0	0				5	2	4	0.0	0.115969	0.0	6100000.0	10	20.0	15.6238	0.2901862			
"CT"	"Connecticut"	9	1988	605.7999	400	0	0				4	1	6	0.0	0.120467	0.0	6900000.0	4	24.0	15.747	0.6057999			
"CT"	"Connecticut"	9	1989	605.7999	400	0	0	949	361	445	4	1	6	0.0	0.122722	0.0	8200000.0	4	24.0	15.9196	0.6057999	0.361	0.949	0.445
"CT"	"Connecticut"	9	1990	465.7881	400	0	0				4	1	5	0.0	0.124978	0.0	8900000.0	4	20.0	16.0016	0.4657881			
"CT"	"Connecticut"	9	1991	465.7881	400	0	0				4	1	5	0.0	0.132319	0.0	9800000.0	4	20.0	16.0979	0.4657881			
"CT"	"Connecticut"	9	1992	433.0962	400	0	0				5	1	7	0.0	0.139107	0.0	1.0E7	5	35.0	16.1181	0.4330962			
